"PolicyID","Exposure","CarAge","Density","ClaimAmount"
"258176",1,1,44,1237
"258193",0.87,1,44,1181
"258211",0.83,1,44,1155
"258219",1,0,24,2062
"258249",1,0,405,198
"258270",1,1,64,7701
"258355",0.4,1,186,641
"25836",1,0,1313,593
"258385",0.83,1,1889,958
"258408",1,0,93,1237
"258428",0.00821917808219178,0,109,1053
"25843",0.98,0,74,1140
"25843",0.98,0,74,312
"258445",0.61,1,19,1178
"258501",0.93,0,89,403
"258521",0.3,1,1219,1196
"258523",0.71,0,448,3258
"258529",0.64,0,1068,4353
"258534",0.15,0,1284,958
"258538",0.19,1,27000,53
"258545",0.24,0,68,5886
"258583",0.18,0,3386,4029
"258639",1,0,23,1241
"258646",1,1,21,5334
"2587",1,0,405,808
"258757",0.62,1,1314,1102
"258790",0.26,0,1314,1176
"258793",0.24,1,1314,610
"258819",0.54,1,3368,1234
"258827",1,1,65,1201
"258888",0.75,1,60,2707
"25893",1,1,23,570
"258958",1,0,1408,100
"258976",0.24,1,1408,1593
"258985",0.88,0,1408,228
"258985",0.88,0,1408,315
"259006",0.47,0,1408,57
"259021",0.93,1,484,1205
"259047",1,1,1408,430
"259061",1,0,498,1218
"259063",1,1,93,3
"259069",1,1,1408,1277
"259080",0.64,1,1408,1183
"2591",0.59,0,741,1134
"259106",0.89,0,685,1178
"259111",1,1,6570,1226
"259115",0.69,0,2620,1236
"259139",1,0,91,613
"259160",1,0,106,1212
"259167",1,0,32,2327
"259183",1,0,106,840
"259185",0.54,0,31,1246
"259193",0.04,1,2715,1223
"259263",0.26,0,125,157
"259266",1,1,109,1200
"259294",0.58,0,124,1166
"259328",1,1,741,1205
"25934",0.7,0,23,5941
"259350",0.24,0,16,591
"25937",1,0,9,3614
"259383",0.29,0,138,1168
"259421",0.44,0,741,1183
"259503",0.73,0,741,387
"259509",0.83,0,125,66
"25952",1,0,7,1110
"259551",0.45,1,473,3237
"259558",1,0,3386,871
"25957",0.31,1,7,1138
"259594",0.41,1,1943,76
"259626",0.95,1,57,368
"259632",1,1,57,1184
"259646",0.19,0,182,762
"259745",1,1,1054,1187
"259774",1,0,66,1205
"259795",0.01,0,484,1250
"259816",1,0,713,1213
"259829",0.62,1,66,1181
"259879",1,1,1408,1165
"25992",0.04,1,26,1156
"259937",0.67,0,335,84
"259940",1,0,292,351
"259940",1,0,292,611
"259981",0.31,0,10008,1208
"260003",0.34,0,27000,1125
"260017",0.91,1,405,2872
"260021",0.69,1,32,195
"260042",0.8,0,405,1233
"260056",1,1,4496,1209
"260060",0.92,0,6736,93
"260072",0.46,1,8884,610
"260084",0.41,0,1609,360
"260114",0.72,0,229,1178
"260121",1,0,229,103
"260129",0.66,1,229,137
"260139",0.37,1,229,1265
"260143",0.39,0,229,1172
"260156",0.51,0,44,1459
"260167",1,1,60,5630
"260173",0.87,1,229,1317
"260173",0.87,1,229,1184
"260201",0.93,0,4087,1358
"260213",1,0,97,2263
"260222",0.86,1,94,1160
"260254",0.94,0,94,1181
"260268",1,1,229,1197
"260269",1,0,229,1242
"260276",0.99,0,30,1201
"260290",0.89,0,229,1577
"260303",0.58,0,166,1168
"260313",1,1,1943,1171
"260405",0.24,0,4423,1778
"260419",1,1,2928,1641
"260554",1,1,82,3797
"260588",0.41,0,3095,1722
"260598",1,0,1442,1208
"260609",0.02,1,30,65
"260686",1,0,37,78
"260731",0.1,1,657,2863
"260739",1,0,40,592
"260754",0.64,1,657,419
"260812",1,0,16,5474
"260857",0.42,0,30,2418
"260877",1,1,51,1216
"260954",0.78,0,17140,639
"261027",0.22,0,497,1178
"261075",0.87,1,1313,1960
"261095",1,0,155,3289
"261103",0.21,0,186,80
"261147",1,0,983,1264
"261158",0.66,0,542,1274
"261278",1,0,1490,179
"261294",0.81,0,156,1244
"261312",0.87,0,416,1249
"261322",0.81,0,223,589
"261351",0.47,0,282,1169
"261353",0.27,1,3866,23
"261365",0.17,1,3866,1231
"261376",0.16,0,116,82
"26140",0.07,1,186,1861
"26140",0.07,1,186,29
"261404",0.31,0,3386,656
"261424",0.34,0,6127,3536
"261455",0.5,1,3386,1179
"261480",0.16,0,713,9115
"261500",0.91,0,94,1209
"261515",0.58,1,3386,1230
"261522",1,1,3075,1163
"261538",1,0,46,658
"261547",0.28,1,3075,5599
"261549",0.93,1,3075,84
"26156",0.2,1,186,2780
"261563",0.2,1,737,1284
"261577",0.14,0,353,1194
"261577",0.14,0,353,716
"261584",0.86,1,400,1245
"261599",0.96,1,109,1261
"261710",0.3,1,25,940
"261760",1,1,56,53
"261818",1,0,45,1217
"261819",1,1,2949,1197
"261848",1,1,1273,64
"261848",1,1,1273,1195
"261854",1,1,2365,1181
"261859",0.56,0,2949,17221
"261889",0.87,1,1451,56
"261895",1,0,3341,2004
"261895",1,0,3341,1834
"261896",1,0,1594,1197
"261902",0.37,0,10155,200
"261925",0.45,1,2044,735
"261925",0.45,1,2044,1196
"261927",0.73,1,4116,86
"261935",0.65,0,2044,1228
"261944",0.55,0,754,628
"261950",0.52,0,47,3344
"261963",0.4,1,31,1286
"261964",0.32,0,1027,4035
"261994",1,0,12,1016
"262035",0.4,0,96,3672
"262042",0.41,1,2399,1210
"262083",0.52,1,37,93
"262141",1,0,4348,1300
"262145",1,0,878,1184
"262152",1,0,4253,594
"262153",1,1,101,1157
"262161",1,0,1445,79
"262165",1,0,31,1230
"262168",0.71,1,288,1213
"262215",0.02,1,182,524
"262275",0.83,0,27,312
"26228",0.87,1,16,638
"262326",0.61,0,189,301
"262350",0.36,1,3527,1166
"262419",0.98,1,25,1192
"262474",1,0,203,1223
"262511",0.76,0,166,609
"262511",0.76,0,166,166
"262514",0.72,0,203,1387
"262536",0.38,1,203,1162
"26259",1,0,222,1097
"262614",0.91,1,405,350
"262638",1,1,20,1154
"262691",1,0,208,1201
"262745",0.56,1,222,1215
"262762",0.58,1,222,3180
"262779",1,0,54,3191
"262780",1,1,7571,1203
"262795",0.02,0,222,1239
"26280",1,0,27000,1172
"262832",0.9,0,222,1207
"262918",0.14,1,222,756
"262937",0.75,1,149,470
"262938",1,1,149,1132
"26294",0.57,0,222,892
"262979",0.91,0,149,43
"262990",0.67,1,405,3016
"263016",0.55,1,67,1156
"263021",0.67,0,149,1160
"263037",1,0,95,1199
"263109",0.43,0,282,1220
"263119",0.32,1,131,1249
"263124",0.00821917808219178,0,3866,745
"263125",0.38,1,3866,1429
"263146",0.47,0,315,1241
"26325",0.26,1,222,79
"26327",0.15,0,222,340
"263286",1,0,1974,4149
"263289",1,0,287,991
"263420",0.78,0,287,97
"263450",0.69,0,18,726
"263478",1,1,1054,1263
"263480",0.75,1,18,1152
"263481",0.93,1,1054,1193
"263490",0.6,1,1054,2441
"263503",0.15,1,1054,1214
"263518",0.63,1,1054,1183
"263560",0.78,1,1054,1182
"263562",0.75,1,1054,274
"263637",0.46,1,1054,1142
"263702",0.91,0,44,1198
"263708",1,0,49,5215
"263715",0.67,0,308,1478
"263715",0.67,0,308,2264
"263724",0.12,0,44,1165
"263744",0.49,0,137,1200
"263782",1,0,13,1187
"26388",1,1,206,1089
"263937",0.19,1,298,1257
"263950",0.79,1,632,621
"263950",0.79,1,632,151
"263973",0.54,0,4116,1197
"263982",0.32,0,5053,157
"263996",0.76,1,1109,2082
"264013",1,0,2575,1135
"264030",1,1,1237,1211
"264038",0.65,0,73,1863
"264072",1,0,2575,595
"264074",0.75,1,473,3219
"264137",0.83,0,473,916
"264148",0.96,1,295,1202
"264149",1,1,3021,1246
"264155",0.13,1,27,1208
"264179",1,0,741,1182
"264236",0.64,0,18,1223
"26425",1,0,32,1142
"264294",0.63,0,270,1159
"264345",0.77,0,1313,27635
"264451",1,0,34,2137
"264454",0.94,1,29,1239
"264458",0.99,0,105,1165
"264463",0.75,0,34,1148
"264463",0.75,0,34,1204
"264477",0.61,0,10,271
"264486",0.78,0,84,2684
"264498",0.75,0,399,1267
"264510",0.65,0,30,1195
"264578",0.29,0,1192,1003
"264617",0.87,1,3021,1222
"26463",1,0,634,1104
"264630",0.24,0,3021,1226
"264635",0.36,0,3021,1054
"264659",0.41,0,3021,1696
"264689",1,0,1386,1231
"264696",1,1,575,1186
"264704",1,1,1466,692
"264707",1,0,2606,2731
"264721",0.66,0,1200,1233
"264758",0.72,0,666,1245
"264761",0.7,0,910,667
"264762",0.3,0,3095,617
"264763",0.69,0,3095,1207
"264763",0.69,0,3095,87
"26478",1,0,133,341
"264796",0.42,0,3095,1004
"264800",0.76,1,845,1218
"264805",0.72,0,567,40
"264818",0.71,0,1386,79
"264866",0.96,0,29,639
"264916",1,0,1313,1262
"264938",1,0,109,4879
"264946",0.76,0,1313,1128
"264947",0.32,0,4939,1157
"264953",1,0,1313,1341
"264966",0.66,0,27,3262
"264967",0.43,1,57,1326
"264967",0.43,1,57,1630
"265003",0.76,0,60,1205
"265012",0.7,0,133,455
"265014",0.7,1,598,1188
"265112",0.09,1,1774,1201
"265142",0.56,0,49,164
"265149",0.47,1,203,2239
"265155",1,0,70,1185
"265170",0.57,1,27000,1214
"265172",1,0,149,1239
"265178",0.83,1,94,1235
"265192",0.09,0,634,1226
"265221",0.66,1,40,57
"265226",1,0,747,1460
"265245",0.24,1,369,1171
"265248",0.41,0,101,202
"265270",1,1,634,2706
"265305",1,0,634,106
"265318",1,0,54,1260
"265318",1,0,54,86
"265329",1,1,634,1203
"265331",0.84,0,3274,2395
"265352",1,1,50,1246
"265370",0.73,1,59,15
"265402",0.43,1,155,1244
"265402",0.43,1,155,1226
"265449",1,0,26,1178
"265507",0.44,0,5,501
"265579",1,0,4650,1248
"26558",0.71,0,44,2330
"265636",0.24,1,3541,1138
"265636",0.24,1,3541,1150
"265637",0.75,1,3541,1118
"265639",0.53,1,3541,81
"265641",1,0,3541,1196
"265657",0.46,1,3541,1224
"265670",0.75,1,26,1108
"265699",0.9,0,18,1168
"26574",0.56,0,54,179
"265754",0.45,1,28,85
"265764",1,1,413,1285
"265783",1,0,235,86
"265806",0.96,1,270,64
"265809",0.93,0,72,129
"265820",0.9,0,109,1141
"265823",0.86,0,155,838
"265836",0.58,0,109,1307
"265839",0.51,0,657,334
"265842",0.5,0,2694,1206
"265847",0.47,0,67,54
"265851",0.45,1,2694,1184
"265854",0.45,0,42,108
"265858",0.37,0,388,4181
"265864",0.3,0,657,1466
"265946",0.26,1,23,164
"265957",1,0,2620,1261
"265959",1,0,16,768
"265979",0.79,1,92,1188
"26599",0.28,1,31,1156
"266043",0.29,0,190,327
"266047",1,0,159,1158
"266063",1,1,127,20
"266074",1,1,223,34
"266148",1,1,15,1172
"266152",1,0,84,1152
"266163",1,0,106,963
"266179",0.1,1,106,8460
"266226",1,0,17,651
"266232",0.53,0,238,4114
"266232",0.53,0,238,969
"266263",0.17,1,19,1198
"266273",0.18,0,25,72
"26628",0.2,1,511,1145
"266287",0.07,1,1974,1182
"266292",0.23,1,801,1246
"266303",0.8,1,238,1195
"266333",0.87,1,1974,1164
"26634",0.63,0,511,1121
"266341",0.99,0,46,11
"266342",0.07,1,1974,1195
"266376",0.88,1,25,1183
"266393",0.72,0,1974,1211
"266435",1,0,1294,79
"266454",0.47,1,30,81
"266460",1,1,283,604
"266461",1,0,283,996
"266463",1,0,67,84
"266494",0.99,0,52,1040
"266505",1,0,283,721
"266514",0.9,0,73,971
"266514",0.9,0,73,1075
"266625",0.27,0,57,3176
"266635",0.52,1,18,1231
"266636",0.31,0,57,1182
"266677",1,1,2575,1151
"266677",1,1,2575,1188
"266679",0.49,1,15,1562
"266706",1,1,57,73
"266706",1,1,57,74
"266754",1,1,169,1176
"266815",0.76,1,12,1511
"26684",0.18,1,22821,1190
"266860",0.18,0,203,1385
"266890",1,0,53,1202
"266936",0.09,1,704,448
"266955",0.74,0,53,616
"266979",0.68,0,1027,1233
"266991",0.58,1,8,2789
"267004",0.13,0,57,132
"267015",0.34,0,252,442
"267036",1,0,148,1721
"267039",0.77,1,238,1196
"267071",0.98,1,94,407
"267074",0.6,1,227,201
"267077",1,1,153,39167
"267088",0.98,1,15,1220
"267109",0.06,1,227,406
"26713",1,0,213,90
"267228",1,0,30,1215
"267229",1,1,1313,1929
"267238",1,0,369,1269
"26724",1,0,39,1135
"267252",0.83,0,91,2947
"267278",0.92,1,29,1203
"267284",0.75,1,44,73
"267386",1,0,60,1079
"267392",0.72,0,1943,1266
"267396",0.7,1,1943,564
"2674",0.99,0,1284,1119
"267502",0.71,0,133,1206
"26751",1,1,10,1116
"26751",1,1,10,1129
"267516",0.72,1,71,1738
"267531",0.76,0,405,1160
"267531",0.76,0,405,1197
"267542",0.33,0,15,646
"26756",1,1,5,1113
"267566",0.43,1,133,523
"267605",1,0,71,649
"267621",1,0,2859,3165
"267663",0.46,0,2563,1255
"267669",0.56,1,1542,1216
"267691",0.86,0,2859,1229
"267691",0.86,0,2859,194
"267718",0.93,0,2859,75
"267729",0.78,0,2400,16
"267735",0.64,0,15725,1191
"267761",1,0,1064,529
"267824",0.96,0,22,606
"26796",0.19,1,7752,1144
"267991",0.64,1,101,98
"268012",0.23,0,293,1193
"268062",0.12,1,2399,1798
"268111",0.42,1,283,988
"268125",1,0,91,2130
"268159",1,1,63,1221
"26816",0.66,0,2375,2414
"26817",0.91,0,213,83
"268203",0.93,0,115,378
"268254",0.68,1,37,1225
"268277",0.07,1,1408,1168
"268299",0.37,0,61,1152
"268317",0.45,0,41,1198
"268318",0.54,0,41,87
"268323",1,0,713,1202
"268342",0.6,1,127,1434
"268369",1,0,1408,1184
"268374",0.1,1,1408,9510
"268376",0.6,1,713,1261
"268382",1,0,167,587
"268404",0.58,1,1408,1152
"268429",0.69,1,1408,139
"26846",1,0,161,214
"268484",1,0,2715,1274
"268500",1,0,2715,1239
"268512",0.91,0,2044,1169
"26853",1,0,4024,1120
"268532",0.79,0,27000,2608
"268536",0.12,1,53,2304
"268546",0.81,0,754,1183
"268614",1,0,4128,4270
"26862",0.86,0,161,1147
"268641",0.19,1,252,1250
"268642",0.14,1,46,1182
"268642",0.14,1,46,2158
"26875",0.68,0,607,1063
"268771",0.17,0,133,75
"268814",0.33,1,33,82
"268822",1,1,29,369
"268837",0.76,1,286,1646
"268859",0.71,1,3368,1758
"268882",0.62,1,146,1163
"268896",0.41,0,286,1181
"268902",0.42,1,4116,2980
"268909",0.55,0,286,1479
"268925",0.48,0,1064,281403
"268935",0.22,1,1064,1249
"268962",1,1,286,1228
"268972",0.77,1,32,2573
"268986",0.22,0,59,1237
"268986",0.22,0,59,1174
"268992",1,0,1064,1215
"268996",1,1,1064,71253
"269006",0.5,1,21,1194
"269011",1,0,286,1198
"269097",0.75,0,222,1193
"26910",0.95,1,30,60
"269110",1,0,405,222
"269122",0.17,0,170,74
"269132",0.74,0,1313,1214
"269181",0.34,0,2399,182
"269199",0.6,0,172,589
"269205",0.39,1,1313,2325
"269237",0.49,0,1910,1255
"269238",0.5,0,1910,1170
"269263",1,0,64,1403
"269265",1,0,22,1076
"269298",0.76,1,175,1214
"269322",0.3,0,3663,1246
"269340",0.8,1,194,1259
"269346",0.55,1,98,1188
"269379",0.46,0,20,505
"269380",0.00821917808219178,0,20,8170
"269385",0.29,1,20,1187
"269410",0.24,1,766,737
"26943",0.03,1,12,213
"269454",0.98,0,1489,1567
"269480",0.54,1,1408,1189
"269487",0.93,1,1408,1168
"269511",0.82,0,1408,1247
"269526",0.03,0,484,1139
"269532",0.07,1,1408,1191
"269547",0.49,0,169,1225
"269561",0.11,0,1408,803
"269585",0.47,0,183,1240
"269652",0.56,0,614,438
"269660",0.75,1,105,1276
"269668",0.45,0,24,1182
"269679",1,0,307,1257
"269680",1,1,81,2270
"269724",0.67,1,105,1246
"269740",0.44,1,81,1184
"269752",0.64,0,105,1198
"269797",0.55,1,24,607
"26981",0.7,1,1408,1128
"269810",0.67,1,817,21448
"269830",0.36,1,326,1233
"269842",0.15,0,7887,26
"269849",0.35,1,326,2243
"269855",0.18,1,817,1218
"269857",1,0,817,706
"269875",0.32,0,817,1158
"269879",0.04,1,817,1199
"269896",0.82,0,817,268
"269899",1,0,817,912
"269908",1,0,135,2305
"269917",0.58,1,473,1177
"269919",0.67,1,473,1144
"26993",0.26,0,1408,91
"269933",0.45,0,473,1850
"269933",0.45,0,473,1169
"269939",0.58,1,103,629
"26994",0.73,0,1408,862
"269971",0.41,0,473,5162
"269987",0.05,1,84,1203
"269994",0.27,0,473,145
"269995",1,0,103,1209
"270000",1,0,262,1218
"270002",0.99,0,112,4595
"27002",1,0,167,1143
"270022",0.52,0,473,847
"270030",0.83,0,125,582
"270030",0.83,0,125,3827
"270039",1,0,125,1244
"270045",1,0,473,1220
"270051",0.77,1,473,1164
"270077",1,0,1313,1211
"270085",1,1,109,961
"270094",1,0,102,1224
"27015",0.43,1,1408,1103
"27017",0.03,1,763,1526
"27019",0.43,0,763,1115
"270197",1,0,102,6725
"270283",0.11,1,2103,378
"270292",0.76,0,78,1298
"270293",0.36,0,27000,1143
"270323",0.55,1,405,1173
"270333",0.26,0,298,1235
"270353",1,0,222,421
"27036",0.87,0,1192,1167
"270370",1,0,50,197
"270438",1,1,10,1264
"270443",0.36,0,4116,185
"270459",0.92,1,16,208
"270516",0.12,0,30,6815
"270526",0.49,0,29,1414
"270536",0.59,1,1054,592
"270547",0.43,1,1054,1147
"270554",0.43,1,1054,604
"270564",0.06,1,1054,117
"270569",0.44,1,47,1147
"270570",0.55,1,47,3490
"270633",0.68,0,1054,13889
"270640",1,1,1054,287
"270643",0.3,1,47,2229
"270647",0.39,1,1054,9
"270651",0.88,1,25,1203
"270664",0.48,1,10155,1233
"27074",0.87,1,1408,1119
"270770",0.66,0,65,1196
"270781",0.57,0,3541,1176
"270815",0.59,0,46,1210
"270833",0.79,0,4087,851
"2709",1,0,48,314
"270935",1,0,182,329
"270959",1,0,27000,665
"270966",0.91,0,12,1190
"270987",0.91,0,4116,1663
"270993",1,1,182,78
"271016",0.75,0,182,1163
"271094",1,0,634,1206
"271096",1,1,1237,1228
"271132",0.3,1,747,669
"271182",0.72,1,165,90
"271214",0.5,1,431,998
"27123",0.28,0,252,558
"271234",0.4,1,817,2197
"271239",0.95,0,4024,1557
"271239",0.95,0,4024,1255
"27129",0.54,1,23,84
"271334",0.1,0,4116,5868
"271376",0.24,0,821,1243
"27142",0.73,0,22,567
"271432",0.58,0,137,1236
"271432",0.58,0,137,422
"271435",0.8,0,722,2250
"271447",1,0,461,303
"271482",1,0,461,479
"271485",0.75,0,3386,3618
"271493",0.75,0,1165,102
"271494",1,0,27000,575
"27152",1,0,48,420
"271526",1,0,347,85
"271532",0.23,0,1192,2676
"271540",0.92,0,3386,1196
"271549",0.78,0,77,1106
"271563",0.8,1,175,1216
"271581",0.43,1,461,2359
"271584",0.09,0,3386,1300
"271593",0.12,1,3386,2650
"271614",0.05,1,741,1183
"27164",0.19,0,35,2409
"271656",1,0,30,1215
"271661",0.99,1,295,1051
"271674",0.71,1,295,1149
"271680",0.00547945205479452,1,295,718
"271696",0.2,1,22,182
"271700",0.19,1,295,1200
"271711",0.29,1,399,1140
"271739",0.29,1,295,1213
"271751",0.24,1,22,14213
"271778",0.26,0,16,1693
"271781",0.23,1,295,1223
"271822",0.28,1,7259,1212
"271852",0.53,1,746,11111
"271860",0.21,0,2365,1241
"271871",0.61,0,1079,1199
"271884",1,0,1666,2944
"271885",0.9,0,432,577
"271895",0.24,1,1403,2520
"271901",1,0,636,1293
"271947",0.91,0,1342,147
"272004",0.23,1,64,1962
"272140",0.75,1,69,607
"27215",0.81,0,67,1148
"272150",1,0,21,1218
"272188",0.06,1,21,111
"272199",0.79,1,91,1233
"272219",0.83,1,42,1226
"27222",0.9,0,43,1196
"272255",0.46,1,741,1226
"27226",0.8,0,34,5223
"272283",0.04,1,1175,55
"27236",0.97,0,91,811
"272363",0.43,1,1054,1232
"272392",1,0,84,1132
"272429",0.89,0,23,1204
"272463",0.18,1,19,1191
"272504",0.24,0,4128,1200
"272532",0.7,0,163,1260
"272583",0.58,1,526,631
"272618",1,0,134,1221
"272659",0.95,0,1287,1237
"272684",0.21,1,4348,871
"272688",1,0,4348,5177
"272693",0.68,0,4456,1450
"272696",0.46,1,1535,1263
"272703",0.76,0,4253,4227
"272712",0.09,0,4348,1100
"272722",0.76,0,247,559
"272730",0.46,0,4348,859
"272800",0.05,1,1445,1221
"272824",0.89,0,4348,644
"272865",1,0,303,236
"272881",1,1,405,1193
"272906",1,1,53,1179
"27298",0.4,0,298,1136
"27301",0.5,1,10,139
"273023",0.58,1,47,1185
"273023",0.58,1,47,78
"27303",0.19,1,10,1119
"273035",1,0,405,1415
"273067",0.61,1,405,597
"27307",0.37,0,1982,5731
"273093",0.24,0,251,1261
"273130",0.68,0,11,1214
"273146",0.4,1,53,1160
"273161",0.95,1,60,1248
"273175",0.43,0,450,3175
"273235",0.53,1,149,8673
"273300",1,0,22,171
"273301",1,0,149,1173
"273301",1,0,149,431
"273307",0.88,0,94,93
"273349",0.68,1,97,1259
"27336",0.33,0,213,1078
"273379",0.23,1,229,664
"273381",0.46,1,64,1214
"273415",0.15,0,4939,1204
"273440",0.36,0,369,444
"273459",0.69,0,57,629
"273461",0.68,0,61,1113
"273577",0.65,0,17140,1176
"273577",0.65,0,17140,845
"273586",0.58,0,22669,1225
"273596",0.31,0,5376,2872
"273613",0.5,0,27000,1845
"273625",1,1,17140,1433
"273629",1,0,2925,1127
"273632",1,1,16291,2073
"273643",0.63,1,4939,2947
"273652",0.46,1,27000,1999
"273658",0.25,0,27000,12
"27366",0.6,0,213,1112
"273681",1,1,10477,1250
"273686",0.44,1,6689,1182
"273687",0.55,1,6689,581
"273691",1,0,79,87
"273709",0.9,0,3240,1224
"273762",0.67,0,1313,2120
"273775",0.33,0,1313,966
"273789",1,0,27000,726
"273795",0.93,1,222,2188
"273854",0.16,0,511,621
"27390",1,0,213,6975
"27390",1,0,213,551
"27390",1,0,213,569
"273902",1,0,102,1188
"273924",0.21,0,298,1182
"273997",0.84,0,22,41
"273999",0.82,0,399,428
"274028",0.73,1,399,1243
"274044",0.7,0,399,1207
"274052",0.65,0,49,1241
"274054",0.63,0,405,898
"27411",0.78,1,60,1114
"27415",0.65,1,63,38993
"27415",0.65,1,63,1091
"274164",0.69,0,335,1208
"274176",0.57,1,7403,235
"274257",0.81,1,43,2001
"274278",1,1,31,1203
"274293",0.29,1,209,670
"274374",0.87,1,7187,1174
"274379",0.82,0,105,1223
"274422",0.26,1,1011,1670
"274497",1,0,2399,1171
"27451",0.65,0,28,7939
"274553",1,1,144,1168
"274595",0.45,0,1314,1179
"274631",0.75,0,856,1656
"274645",0.88,0,2399,1205
"274654",0.81,0,2928,1190
"274659",0.8,0,12,1237
"27477",1,0,139,1069
"274770",0.96,1,109,1287
"274806",0.41,0,59,400
"274808",0.49,1,30,3150
"274812",1,0,1313,841
"274856",0.56,1,1313,1247
"27486",0.29,1,144,1157
"274863",1,0,155,3788
"274875",0.61,1,155,651
"274875",0.61,1,155,923
"274906",1,0,27000,1197
"274912",1,0,57,1222
"274927",0.97,1,57,1113
"274951",0.79,0,27000,83
"274959",0.78,0,421,1220
"274962",0.16,0,821,214
"274965",0.37,1,57,1202
"275070",0.98,0,634,624
"275075",1,1,23,169
"275078",0.37,0,247,721
"275107",0.74,0,634,328
"275153",0.19,0,634,2470
"275206",1,0,83,1207
"275216",0.97,0,4218,1213
"275231",0.14,0,84,2345
"275281",0.68,1,158,1212
"275288",0.65,1,70,2499
"27530",1,1,1408,2766
"275310",0.49,1,598,1198
"275338",0.41,1,48,118
"275362",0.28,0,2715,2500
"275397",0.08,0,4116,998
"275412",0.15,1,83,1221
"275412",0.15,1,83,46130
"27544",1,0,1408,1148
"275441",0.66,1,1296,1180
"275483",0.75,0,1604,2238
"275490",1,0,490,3141
"275524",1,1,1457,1214
"275542",0.99,1,88,1224
"275544",0.96,1,878,115
"275599",0.48,0,4393,1234
"27562",0.56,1,763,813
"275645",0.91,0,91,772
"275668",1,0,91,1195
"275683",0.84,0,37,71
"275702",1,0,91,624
"275711",0.85,1,32,1232
"275742",0.73,0,242,7587
"275745",0.72,1,286,932
"275803",0.09,1,226,1224
"275848",0.54,0,17140,1248
"275851",0.86,0,2872,3317
"275861",0.82,0,5539,1169
"27590",1,1,1408,2632
"275900",0.27,0,23,117
"275911",0.58,0,2517,1692
"275941",0.42,0,1488,1244
"275950",0.15,1,3434,1178
"275954",0.24,0,27000,1195
"275981",0.25,1,179,1274
"275991",0.3,1,66,4166
"275993",0.68,0,258,594
